user_id,generation_id,original_post_id,original_text,original_timestamp,stimulus,generated_text,generation_timestamp,persona_writing_style,persona_tone,persona_topics
67309671.0,67309671.0_gen_0,1.690834708e+18,"I’ll be spending the week in Colombia, Brazil, and Chile on a delegation trip. Looking forward to joining my colleagues as we focus on a South American foreign policy rooted in our fight against the climate crisis, shared values, &amp; freedom.  https://t.co/HUt5qplvgH",2023-08-13 21:16:23+00:00,A post about an upcoming trip to multiple countries for a diplomatic mission focused on foreign policy and environmental issues.,Exciting news about the upcoming diplomatic mission tackling foreign policy and environmental issues! 🌍✈️ It's crucial that our leaders prioritize climate action globally. Let's hold them accountable for real progress and not just empty promises. Who else is ready for impactful change? 🙋‍♂️🙋‍♀️ #ClimateActionNow #DiplomacyForChange @GlobalLeaders,2025-01-05T12:44:55.676012,"The writing style is assertive and direct with a mix of formal and informal language. Sentences vary in length, often concise and to the point, especially when discussing political issues. There is a frequent use of hashtags and mentions, indicating a familiarity with social media communication.","The tone is passionate and advocacy-driven, with a strong emphasis on social justice and political activism. It balances professional seriousness with a casual, relatable approach, especially when addressing community events and personal anecdotes.","Political activism, social justice, climate change, Florida politics, rent and housing issues, community engagement, democratic processes, government accountability, youth leadership"
7.231854620225658e+17,7.231854620225658e+17_gen_0,8.192639445e+17,"We followed the evidence, from the showroom to the boardroom, and it brought us to today’s indictments.",2017-01-11 19:25:20+00:00,A post about a legal investigation that has led to formal charges being announced.,"Today, formal charges have been announced in the ongoing investigation into corporate misconduct. This significant step underscores our commitment to accountability and transparency. Justice will be pursued with diligence and integrity. For full details, refer to the official statement: [link]. #JusticeServed #Accountability @TheJusticeDept",2025-01-05T12:44:58.454915,"Formal and structured writing style with a focus on clarity and professionalism. Sentences are often concise and direct, utilizing legal and governmental terminology. Frequently includes links to official documents and statements to provide additional context.","The tone is predominantly professional and authoritative, with a strong emphasis on justice and accountability. There are moments of solemnity, especially when discussing memorials and commemorations, balanced with a sense of pride and optimism when discussing reforms and achievements.","Justice department initiatives, corporate accountability, criminal justice reform, clemency and second chances, law enforcement and community relations, reentry programs, implicit bias training, environmental and consumer protection, honoring service and sacrifice"
3722109315.0,3722109315.0_gen_0,1.691537662e+18,"Led Zeppelin released their final album In Through the Out Door, August 15, 1979. Favorite track? https://t.co/Aoi088mUrC",2023-08-15 19:49:40+00:00,A post discussing the release of a music album and asking for opinions on favorite tracks.,"Wow, just gave the new album a spin and I'm totally blown away! 🎸✨ It's like a modern take on classic rock vibes, and I'm here for it! Anyone else getting those Led Zeppelin feels on Track 3? 🎶🔥 What’s everyone’s fave track so far? Let's geek out together! 🤘 #NewMusicFriday #RockOn #MusicLovers @MusicCommunity",2025-01-05T12:45:00.760484,"Informal and conversational writing style with a mix of short and medium-length sentences. Frequently uses exclamations and rhetorical questions, incorporates historical and factual references, and employs hashtags and mentions for emphasis and connectivity.","Enthusiastic and nostalgic tone, often expressing admiration and reverence for musical legends. Balances a casual, friendly demeanor with moments of solemnity when discussing losses in the music world.","Classic rock music, Led Zeppelin, music history, musician birthdays, music festivals, personal memories with musicians, tributes to deceased artists"
1060984272.0,1060984272.0_gen_0,1.372935896e+18,"America lost a wonderful writer last week - Norton Juster. His classic children’s story, The Phantom Tollbooth, inspired generations of children to love words and to delight in the power of knowledge. And his warnings about the “Mountains of Ignorance” rings true as ever today. https://t.co/vXRPWzTYQd",2021-03-19 15:40:00+00:00,A post about the recent passing of an influential author and the impact of their work on literature and education.,"{""post_text"": ""Today, we mourn the passing of a literary giant whose work has profoundly shaped our understanding of literature and education. Their visionary storytelling and commitment to truth have inspired countless minds and hearts. Let us honor their legacy by continuing to champion the power of words and the transformative impact of education. In their memory, may we be reminded of the crucial role literature plays in fostering empathy and understanding across generations. #LiteraryLegacy #EducationMatters #InspirationLivesOn 📚✨ @",2025-01-05T12:45:03.119535,"The writing style is formal and structured, with a mix of short and medium-length sentences. The user employs a sophisticated vocabulary and uses persuasive writing techniques, such as calls to action and rhetorical questions, to engage the audience.","The overall tone is serious and passionate, with a strong sense of urgency and advocacy. It balances professional elements with occasional casual expressions, especially when celebrating or acknowledging achievements.","Political advocacy, social justice, COVID-19 response, climate change, gun safety, women's rights, education, voting rights, democracy, historical events"
59645840.0,59645840.0_gen_0,1.102251699e+18,Grace Jones on the runway is all I need to see today. #TommyXZendaya https://t.co/dkZi8jDrun,2019-03-03 16:57:38+00:00,A post expressing excitement about a fashion event featuring a notable figure on the runway.,"Y'all, did you see @NotableFigure slayyyyy on the runway last night? 😍✨ Like, how do they manage to look that fierce and not trip over their own feet?! 😂 Fashion game is next level! Can't wait to see what they wear next! 🕶️💃 #RunwayGoals #FashionistaVibes #WerkIt",2025-01-05T12:45:05.986747,"The writing style is informal and conversational with a mix of short and medium-length sentences. It uses a blend of colloquial language, hashtags, and emojis, indicating a comfort with digital communication and social media norms. There is a tendency to use humor and sarcasm, particularly when expressing dissatisfaction or irony.","The tone varies between lighthearted and serious, with a strong presence of humor and sarcasm. There is a casual and friendly tone in personal and entertainment-related posts, while a more passionate and assertive tone emerges in political and social justice topics.","Fashion and pop culture, political activism, social justice issues, live music and events, travel and international experiences, personal anecdotes and humor"
8.616755587777413e+17,8.616755587777413e+17_gen_0,1.686547039e+18,"""We’re not as divided as we’ve been led to believe. And for that reason, we can believe, as Lincoln did, that this nation 'can long endure.'""  https://t.co/Pf2aoo9FFh",2023-08-02 01:18:43+00:00,"A post expressing a perspective on national unity and resilience, referencing historical themes.","In times of adversity, our nation's strength has often been forged through unity and resilience. As Abraham Lincoln once said, ""A house divided against itself cannot stand."" Let's engage in constructive dialogue and work towards bridging our divides. How can we foster understanding and collaboration in today's polarized climate? Your thoughts are invaluable! 🤝 #NationalUnity #StrongerTogether #DialogueMatters",2025-01-05T12:45:08.240808,"The writing style is formal and informative, with a focus on clarity and structure. Sentences are often complex and detailed, incorporating quotes and references to historical figures or events. Vocabulary is sophisticated, utilizing terms related to politics, communication, and social issues.","The tone is optimistic and inviting, with a strong emphasis on unity and understanding. It balances professionalism with a conversational approach, often encouraging participation and dialogue.","Political polarization, media bias, community engagement, democracy, education, gun control, intellectual property, climate change, restorative justice, social media's impact on society, communication techniques"
38580532.0,38580532.0_gen_0,1.691502513e+18,"𝙉𝙀𝙑𝙀𝙍 in doubt!   A two-goal, two-assist effort from @PHXRisingFC's @dtrejo_10 has won him @play_eFootball Player of the Week honors! 🏅  #ReadyToShine🌟 https://t.co/rshv6iGuGw",2023-08-15 17:30:00+00:00,A post celebrating a sports player's outstanding performance and recognition in a recent game.,"🔥👏 What a performance by @StarPlayer23! Absolutely dominated the pitch last night! ⚽️💪 Let's hear it for him, folks! 🌟 Who else was blown away by those epic moves?! Tell us your fave moment! 🗣️💬 #USLChampionship #PlayerOfTheMatch #GameChanger #RiseAndShine",2025-01-05T12:45:10.168405,"Informal and energetic writing style with short, punchy sentences. Frequently uses sports terminology and emojis to convey excitement and engagement. The writing is direct and action-oriented, often prompting interaction or participation.","Excited and enthusiastic tone, with a blend of professionalism and casualness. The language conveys a sense of urgency and excitement, often using exclamations and emojis to enhance the emotional impact.","USL Championship matches, player performances, match highlights, fan engagement, game predictions, league news, technical updates, promotional events"
1.4401837956389317e+18,1.4401837956389317e+18_gen_0,1.691539002e+18,i need whatever drugs she’s on https://t.co/UMKiIM50P5,2023-08-15 19:55:00+00:00,"A post expressing a humorous or sarcastic reaction to someone's behavior or actions, possibly referencing a media clip or image.",When you realize your cat has more followers than you... 🐱📈 Guess I should start posting pics of my naps too! 😂 Anyone else living in their pet's shadow? #PetGoals #SocialMediaStruggles,2025-01-05T12:45:12.948110,"Informal and conversational writing style with short to medium-length sentences. Frequently uses internet slang, emojis, and abbreviations, with a playful and humorous approach. Shows a preference for casual and spontaneous expressions.","Overall playful and humorous tone with frequent use of sarcasm and irony. Displays a casual and relaxed demeanor, with occasional shifts to more serious or contemplative tones when discussing personal reflections or social issues.","Social media interactions, personal reflections, relationships, self-image, humor, music and performance, social justice, everyday experiences, pop culture references"
1.1587230962761564e+18,1.1587230962761564e+18_gen_0,1.604464445e+18,"2022 is a very tough year, I hope everyone is SAFE and SAFU.  The following events triggered the Suterusu team to think deeply, and here we share them with you:",2022-12-18 13:11:47+00:00,A reflective social media post expressing concern for safety and discussing significant events that prompted a team to engage in deep thinking.,"Reflecting on recent events, it's crucial we prioritize #CryptocurrencySecurity & safeguard our community. 🚀 Deep thinking leads to innovative solutions! With privacy at the forefront, let's strengthen our tech & support each other. 💪🔒 Stay safe, stay proactive! #Web3 #PrivacyFirst #Blockchain #Suterusu @crypto_community",2025-01-05T12:45:16.015414,"The writing style is a mix of formal and informal, with a focus on concise and direct communication. Sentences are generally short to medium in length, using technical and industry-specific vocabulary, especially when discussing cryptocurrency and Web3 topics. The style includes the use of emojis and hashtags to emphasize points and engage the audience.","The tone is professional yet friendly, often enthusiastic about technological advancements and community engagement. It balances professionalism with casual elements, especially when addressing the community or discussing events and updates.","Cryptocurrency security, Web3 adoption, privacy in online transactions, blockchain technology, community engagement, Suterusu protocol updates, privacy-enhancing technologies, market trends, user privacy protection"
71895505.0,71895505.0_gen_0,1.691502258e+18,Headline: trump says [___INSERT LATEST TRUMP CRAP HERE____].  Who cares?  It is PURE CRAP!  Arrest him and his GOP conspirators! JAIL them all!,2023-08-15 17:28:59+00:00,"A post expressing strong political opinions and frustration about a public figure and their associates, calling for legal action against them.","Why are we still letting these corrupt cronies run the show?! 🤬 It's time they face the music and answer for their actions! The rule of law isn't just a suggestion, it's a necessity! @JusticeDept, where are you? The people demand accountability! #LockThemUp #CorruptionExposed",2025-01-05T12:45:18.165576,"Informal and passionate writing style with short to medium-length sentences, often using rhetorical questions and exclamations to emphasize points. Vocabulary is direct and sometimes includes strong language to convey frustration or urgency.","Emotionally charged and assertive tone, predominantly critical and urgent, with a mix of sarcasm and indignation. The tone is consistently intense and focused on political issues, showing little variation.","Political corruption, Donald Trump, GOP actions, rule of law, justice system, democracy, criminal behavior, media influence, public safety, legal accountability"
235175425.0,235175425.0_gen_0,1.325936178e+18,We wanted to take time to say thank you to everyone that has been apart of this 10 year journey.  It’s been a ride we will never forget. Goodbye 👋   🎥 @LakeSideMediaNC   #NASCAR #Thankyou #LFR95 #Goodbye https://t.co/6eXbuXW1Mm,2020-11-09 22:59:54+00:00,"A post expressing gratitude and farewell, marking the end of a significant period or project related to motorsports.","Wow, what a ride it's been! 🚗💨 Closing this chapter with so much gratitude. Huge thanks to everyone who's been part of this journey—from the pit crew to the fans! 🙌 Can't forget our awesome sponsors @SponsorName who made it all possible. Looking back with pride and looking forward to what comes next! 🏁 Cheers to the memories and the race ahead! #EndOfAnEra #RacingFamily #Grateful",2025-01-05T12:45:20.110724,"The writing style is informal and concise, with frequent use of short sentences and exclamations. It includes a mix of racing jargon and casual language, often using hashtags and mentions to engage others.","The tone is enthusiastic and celebratory, with a mix of nostalgia and gratitude. It balances professional respect for partners and sponsors with casual camaraderie among team members and fans.","NASCAR racing, team performance updates, driver commentary, sponsor acknowledgments, race day activities, reflections on career milestones"
20852178.0,20852178.0_gen_0,1.587817403e+18,"Federal Reserve Chair Jerome Powell is in a full-on sprint to push interest rates high enough to curb inflation. From Washington to Wall Street, he’s hearing an increasingly loud cry: Slow down. https://t.co/Tbw2TSaVBc",2022-11-02 14:42:23+00:00,A post discussing a financial authority's efforts to manage economic policy and the resulting reactions from various stakeholders.,"{""post_text"": ""In the wake of recent policy maneuvers by the central financial authority, stakeholders are expressing a spectrum of reactions. The strategic adjustments are aimed at curbing inflationary pressures while sustaining growth. However, critiques have emerged regarding potential ramifications on international trade dynamics and domestic employment rates. The implications of such policy interventions merit a comprehensive analysis. As we navigate these developments, it is crucial to monitor the Federal Reserve's forthcoming statements and economic indicators. #EconomicPolicy #FederalReserve #Infl",2025-01-05T12:45:22.675548,"The writing style is formal and journalistic, characterized by concise and informative sentences. It often employs complex sentence structures and uses a rich vocabulary with technical and economic terms. The writing is focused on delivering news and analysis, often referencing external sources and collaborators.","The tone is predominantly professional and objective, with a focus on reporting and analyzing economic and political issues. There is a consistent seriousness and urgency in the tone, reflecting the importance of the topics discussed.","Economic policies, Federal Reserve actions, inflation, international trade, political developments, global supply chain issues, legislative actions, geopolitical tensions, technological impacts on economy"
30726383.0,30726383.0_gen_0,1.679924996e+18,"Hi, all. I write jokes for TV, but not long ago I was a financial analyst. I had my Series 7.  For those who say Fran Drescher or any SAG-AFTRA member should stop whining and appreciate what they have, let me give you a lesson in capitalism. 🧵",2023-07-14 18:45:05+00:00,A post discussing a personal career transition from finance to entertainment and addressing opinions on the attitudes of industry professionals towards their work conditions.,"{""post_text"": ""From crunching numbers to cracking jokes—my journey from finance to entertainment was like trading a calculator for a laugh track. 🎭 Was it the best decision ever? Well, I no longer have to pretend that spreadsheets are my love language. 🙃\n\nBut speaking of love languages, can we talk about how some industry big shots treat their teams like they're disposable coffee cups? ☕️ Seriously, if we wanted to be treated like cogs, we'd have stayed",2025-01-05T12:45:25.439276,"The writing style is informal, witty, and satirical, with a mix of short and medium-length sentences. The user frequently uses humor, sarcasm, and wordplay, often employing rhetorical questions and punchlines. Vocabulary is varied, ranging from colloquial expressions to technical terms, particularly when discussing politics or social issues.","The overall tone is humorous and critical, with a strong use of sarcasm and irony. The posts balance casual and serious elements, often addressing serious topics with a lighthearted or mocking attitude. The tone can shift to more earnest and sincere when discussing personal experiences or social justice issues.","Television and comedy writing, political satire, social justice issues, criticism of public figures, personal experiences with religion and LGBTQ+ identity, commentary on current events, media and entertainment industry insights, capitalism and economic inequality"
1.036103780326994e+18,1.036103780326994e+18_gen_0,1.691161922e+18,".@Mike_Pence Went to sleep on a Monday and Woke Up on a Monday! That ""Back to the Future"" experience prompted Lotter to tweet: “I can neither confirm nor deny Air Force Two has a flux capacitor.” @marc_lotter https://t.co/CxF0dhpxg6 https://t.co/I4hxlV5T9U",2023-08-14 18:56:37+00:00,A post humorously referencing a time travel concept and a notable political figure's travel experience.,"So if I time travel to 2016, would I find @realDonaldTrump building a wall or just figuring out Twitter? 🤔 Time machines: great for avoiding traffic and political déjà vu! 😂 #TimeTravelTuesday #DeLorean2024 #BackToTheFuturePolitics",2025-01-05T12:45:27.976245,"Informal and conversational writing style with frequent use of hashtags, emojis, and exclamations. Sentences vary in length, often short and punchy, designed for impact or humor. Vocabulary includes political jargon, pop culture references, and internet slang, with a tendency towards playful and sarcastic remarks.","Overall tone is casual and humorous, with a strong leaning towards sarcasm and satire. Displays a mix of enthusiasm, skepticism, and defiance, often using humor to critique or express disbelief. Balances between light-hearted banter and serious political commentary.","Politics, conspiracy theories, Donald Trump, Mike Pence, QAnon, SCOTUS, election fraud, social media trends, pop culture references, humor, sarcasm, political satire"
2717394714.0,2717394714.0_gen_0,1.687871405e+18,"Jeff Bezos became $10,500,000,000 richer today He's now worth $164,000,000,000 Amazon is a $1,430,000,000,000 company  OSHA has recommended a $15,625 fine on Amazon for exposing workers to serious physical harm &amp; denying medical care.  Our health &amp; safety laws are a cruel joke.",2023-08-05 17:01:16+00:00,"A post discussing the wealth increase of a prominent business figure, the valuation of a major corporation, and a critique of workplace safety regulations and penalties.","So we're celebrating another billionaire's wealth surge while workers barely scrape by? 🙄 @BigCorp just hit a trillion-dollar valuation, but can someone explain why their workplace safety penalties are just a slap on the wrist? 🚫💸 How about we focus on protecting employees rather than adding zeros to someone's bank account? #CorporateGreed #WorkersRights #SafetyFirst",2025-01-05T12:45:30.558137,"Informal and conversational writing style with a mix of medium-length and short sentences. Utilizes rhetorical questions, sarcasm, and direct statements to emphasize points. Frequently uses numerical data and hyperlinks to support arguments, reflecting a focus on evidence-based discourse.","Passionate and critical tone, often expressing frustration and urgency. Balances casual elements with serious commentary on social and political issues, showing a strong sense of advocacy and activism.","Economic inequality, corporate accountability, political criticism, social justice, environmental issues, media bias, student loan debt, labor rights, systemic racism, public health crises"
388555493.0,388555493.0_gen_0,1.683237428e+18,"I joined @SRuhle, @romydrucker, and Chris Howard at @AspenSecurity this week for a conversation on current education and national security challenges, and discussed the responsibility each of us have to be active participants in our democracy: https://t.co/7Ll8xi7Awh",2023-07-23 22:07:30+00:00,"A post about attending a discussion event focused on education and national security, emphasizing civic engagement.","It was an honor to participate in today's illuminating discussion on the intricate nexus between education and national security. The emphasis on civic engagement is pivotal as we strive to cultivate informed and proactive citizens. My gratitude to @EducationForum and esteemed colleagues for their invaluable insights. Together, we can forge a path toward a more secure and educated future. #CivicEngagement #EducationReform #NationalSecurity",2025-01-05T12:45:32.709150,"The writing style is formal and articulate, often incorporating complex sentence structures and a sophisticated vocabulary. The user employs a mix of concise statements and elaborative descriptions, particularly when discussing professional and international topics.","The overall tone is professional and respectful, with moments of warmth and personal reflection. The user balances a serious demeanor with occasional expressions of enthusiasm, particularly when discussing achievements or commemorating significant events.","Education reform, national security, foreign policy, Denver Broncos, historical reflections, democracy, community service, sports achievements, international relations"
3165344075.0,3165344075.0_gen_0,6.244056746e+17,"I find it odd how theists demand great detail and logic from an atheist, yet don't demand the same for their own views. #religion #reason",2015-07-24 02:28:08+00:00,A post discussing perceived differences in expectations of logical reasoning between religious and non-religious perspectives.,"Why is logical reasoning often a one-way street in religious debates? 🤔 If faith is beyond logic, why does it demand logical exceptions? Imagine using 'faith' as an excuse in science class! 😂 Let's advocate for consistent reasoning across the board. #ThinkCritically #LogicMatters #SecularThinking @RichardDawkins",2025-01-05T12:45:34.992530,"The writing style is informal and direct, characterized by concise and assertive statements. The user frequently employs rhetorical questions and analogies to emphasize points, such as comparing religion to wearing sunglasses on a cloudy day. Vocabulary is straightforward but includes specific terms related to atheism and secularism, like 'agnostic' and 'empirical.' The use of hashtags indicates a familiarity with social media communication.","The overall tone is critical and somewhat confrontational, particularly towards religious beliefs. There is a consistent use of irony and sarcasm, as seen in posts about the contradictions in religious teachings. Despite the critical nature, there is a sense of advocacy for rationality and equality, showing some underlying optimism.","Atheism, criticism of religion, secularism, logic and reason, LGBTQ rights, equality, scientific inquiry, morality"
82172203.0,82172203.0_gen_0,1.691099397e+18,Driving upstate to drop my son off at college.   A new chapter.   Feels like yesterday was driving him home from the hospital.,2023-08-14 14:48:10+00:00,"A post reflecting on a life milestone involving a family member transitioning to college, evoking feelings of nostalgia and change.","Watching my oldest head off to college is a bit like watching Bitcoin hit new ATHs—exciting, a little nerve-wracking, but ultimately rewarding. 🚀 As we embrace this new chapter, I'm reminded of how much life, like the markets, is about growth and change. Proud of you, kiddo! 📚✨ Here's to new beginnings and endless possibilities. #CollegeBound #ProudParent #LifeMilestones @FutureScholar",2025-01-05T12:45:37.726593,"The writing style is a mix of casual and professional, with a preference for concise and direct sentences. There is a frequent use of technical and financial jargon, especially when discussing markets and cryptocurrency. The user employs a mix of formal and informal language, often integrating humor and personal anecdotes.","The tone is generally enthusiastic and optimistic, with a professional edge when discussing markets and investments. There is a balance between casual, friendly interactions and serious, insightful commentary on technical subjects.","Cryptocurrency trends, stock market cycles, personal investments, Web3 projects, NFT collections, family life, travel experiences, community building, financial advice"
104543711.0,104543711.0_gen_0,1.689809415e+18,Amazing #joke 🤪 about #canada's money 🇨🇦💰  Thanks to the #hilarious  #GeoffreyAsmus for the awesome interview at @justforlaughs #montreal https://t.co/ygsplPoRCH,2023-08-11 01:22:14+00:00,"A post about a humorous discussion related to a country's currency, featuring a comedian's interview at a comedy event.","😂 Just watched @comedianX talking about our currency... If money could talk, it would probably say 'I'm outta here!' 💸🤣 #ComedyGold #CurrencyCrisis #LaughOrCry",2025-01-05T12:45:40.287241,"The user's writing style is casual, humorous, and often playful, characterized by short to medium-length sentences. They frequently use emojis and hashtags to emphasize points and add a light-hearted touch. The language is informal and conversational, with a tendency to incorporate internet slang and pop culture references.","The overall tone is light-hearted, humorous, and irreverent, with a strong inclination towards comedy and satire. There is a balance of casual and playful elements, with occasional moments of sarcasm and wit.","Comedy, pop culture, art and creativity, social media trends, humorous observations, wrestling, entertainment industry, personal anecdotes"
855604393.0,855604393.0_gen_0,1.691179079e+18,Proud dad moment with my daughter from our show in Sea Cliff. She knocked it out of the park!  I'm excited to be back on stage for some more shows this next month.  More shows will be added soon!  -- 8/20 - Pine Barrens Jam @ 2:00pm  9/1 - One Broadway Collaborative @ 7:00pm  9/7… https://t.co/0tNHSCTlt3 https://t.co/4WHYYl9v4j,2023-08-14 20:04:47+00:00,A post about a parent's pride in their child's performance at a recent event and upcoming shows.,"Wow, just watched my little superstar shine on stage last night! 🌟 As a proud parent, my heart is bursting with joy and excitement for all the amazing things ahead. Can't wait for the next show! 🎤🎶 Huge shoutout to all the incredible people who made this event possible! 🙌 Keep inspiring, little one! ❤️ #ProudParent #FutureStar #FamilyLove @EventOrganizers @SupportingCrew",2025-01-05T12:45:42.133370,"The writing style is informal and conversational, with a mix of short and medium-length sentences. The user frequently uses exclamations and hashtags, indicating an enthusiastic and engaging approach. There is a consistent use of first-person narrative, reflecting personal experiences and opinions.","The tone is warm, enthusiastic, and supportive, with a blend of personal and professional elements. The user expresses pride in family and professional achievements, and maintains a positive and inclusive attitude throughout.","Music performance, family moments, social and political issues, personal reflections, music industry experiences, collaborations with other artists, community events, personal achievements, historical and cultural celebrations"
1.3089375441307566e+18,1.3089375441307566e+18_gen_0,1.691156689e+18,#UpWithMontana https://t.co/aIacQ3rdCw,2023-08-14 18:35:49+00:00,"A post expressing support or enthusiasm for a particular location or entity, possibly related to an event or organization.",Big shoutout to the #MontanaGrizzlies for always bringing the heat on the field! 🙌🐻 So proud to support a team that's all heart and hustle. Let's keep that winning spirit alive! 🏈💪 Who's excited for the next game? #GoGriz #GrizNation #FootballFever,2025-01-05T12:45:44.418663,Informal and conversational writing style with a mix of short and medium-length sentences. Utilizes hashtags frequently and engages in direct communication. Shows a preference for concise statements and questions.,"Casual and friendly tone, with occasional bursts of enthusiasm and humor. Displays a mix of serious political commentary and light-hearted sports fandom, maintaining an approachable and engaging demeanor.","Political commentary, support for Democratic causes, sports fandom, particularly Washington Commanders and Montana Grizzlies, community building on social media, social justice issues"
365539142.0,365539142.0_gen_0,1.690000257e+18,"🚨 LIVE NOW: Massive Voter Fraud Uncovered in Michigan  ""An estimated ""800,000 ballot applications were sent to non-qualified voters"" - @GatewayPundit  My reaction: https://t.co/Zw8ZTpwz6c ⬅️ https://t.co/EBSTvwkwyU",2023-08-11 14:00:34+00:00,"A post discussing alleged election-related issues in a specific location, referencing a source and providing a link for further reaction.","HERE WE GO AGAIN! More election ""issues"" in [Location]? 🤔 How many ""glitches"" are we supposed to believe? 😂 Think about it!! Who's REALLY behind this mess? 🤨 Check the link, do your homework, and CONNECT THE DOTS! 🔍 Corruption at its finest! #ElectionIntegrity #WakeUpSheeple @ElectionWatchdog",2025-01-05T12:45:46.433970,"Informal and assertive writing style with a mix of short and medium-length sentences. Frequently uses capital letters for emphasis and employs rhetorical questions and exclamations. Vocabulary includes political jargon and conspiracy-related terms, often using hashtags and mentions for emphasis and engagement.","Highly emotional and charged tone, often accusatory and confrontational. Displays a strong bias and skepticism towards political figures and institutions, with a mix of sarcasm and indignation.","Voter fraud, political corruption, conspiracy theories, Hunter Biden scandals, Donald Trump support, media bias, government misconduct"
